SITE,PLOT,Notes,PD_code
64,9,37 Leg.v.rotten,37
64,9,38 Fall. bnh.>10cm,38
64,9,42 Stump >10cm,42
64,9,43 Bryo.base,43
64,9,44 Bryo.trunk,44
64,9,45 Bryo.branch,45
64,9,46 Lichen trunk,46
64,9,51 Stone.<5cm,51
64,9,52 Rocks 5-50cm,52
64,9,52 Boulders >50cm,52
64,9,58 Bryo.covd.rock,58
64,9,100 Moss bank,100
64,9,113 Rabbit,113
64,10,35 Fallen brkn,35
64,10,36 Fallen uprtd.,36
64,10,37 Leg.v.rotten,37
64,10,43 Bryo.base,43
64,10,44 Bryo.trunk,44
64,10,52 Rocks 5-50cm,52
64,10,58 Bryo.covd.rock,58
64,10,62 Exp.min.soil,62
64,10,105 Macfungi.soil,105
64,11,72 Dtch/drain wet,72
64,11,102 Grass bank,102
64,11,107 Sheep,107
64,12,13 Stump con.old,13
64,12,36 Fallen uprtd.,36
64,12,42 Stump >10cm,42
64,12,43 Bryo.base,43
64,12,62 Exp.min.soil,62
64,12,72 Dtch/drain wet,72
64,13,13 Stump con.old,13
64,13,35 Fallen brkn,35
64,13,41 Stump<10cm,41
64,13,42 Stump >10cm,42
64,13,43 Bryo.base,43
64,13,46 Lichen trunk,46
64,13,52 Rocks 5-50cm,52
64,13,52 Boulders >50cm,52
64,13,58 Bryo.covd.rock,58
64,13,107 Sheep,107
64,14,35 Fallen brkn,35
64,14,37 Leg.v.rotten,37
64,14,38 Fall. bnh.>10cm,38
64,14,43 Bryo.base,43
64,14,44 Bryo.trunk,44
64,14,45 Bryo.branch,45
64,14,46 Lichen trunk,46
64,14,47 Lichen branch,47
64,14,52 Rocks 5-50cm,52
64,14,58 Bryo.covd.rock,58
64,14,62 Exp.min.soil,62
64,14,70 Marsh/bog,70
64,14,85 Wall ruined,85
64,14,100 Moss bank,100
64,15,7 Cop. Stool,7
64,15,38 Fall. bnh.>10cm,38
64,15,43 Bryo.base,43
64,15,44 Bryo.trunk,44
64,15,45 Bryo.branch,45
64,15,46 Lichen trunk,46
64,15,47 Lichen branch,47
64,15,51 Stone.<5cm,51
64,15,52 Rocks 5-50cm,52
64,15,52 Boulders >50cm,52
64,15,83 Wall dry,83
64,15,101 Ferm bank,101
64,15,106 Macfungi.wood,106
64,16,40 Rot hole,40
64,16,43 Bryo.base,43
64,16,44 Bryo.trunk,44
64,16,45 Bryo.branch,45
64,16,46 Lichen trunk,46
64,16,47 Lichen branch,47
64,16,52 Rocks 5-50cm,52
64,16,52 Boulders >50cm,52
64,16,58 Bryo.covd.rock,58
64,16,76 Gld.>12m,76
64,16,83 Wall dry,83
65,1,7 Cop. Stool,7
65,1,11 Stump hard.old,11
65,1,20 Hawthorn,20
65,1,29 Sycamore,29
65,1,20 Wych elm,20
65,1,31 Other hrwd.,31
65,1,35 Fallen brkn,35
65,1,38 Fall. bnh.>10cm,38
65,1,43 Bryo.base,43
65,1,44 Bryo.trunk,44
65,1,46 Lichen trunk,46
65,1,49 Ivy,49
65,1,94 Bramble clump,94
65,2,7 Cop. Stool,7
65,2,11 Stump hard.old,11
65,2,22 Holly,22
65,2,31 Other hrwd.,31
65,2,35 Fallen brkn,35
65,2,38 Fall. bnh.>10cm,38
65,2,42 Stump >10cm,42
65,2,43 Bryo.base,43
65,2,49 Ivy,49
65,2,62 Exp.min.soil,62
65,2,79 Path <5m,79
65,2,81 Track non prop,81
65,2,94 Bramble clump,94
65,2,103 Leaf drift,103
65,2,104 Herb veg.>1m,104
65,3,11 Stump hard.old,11
65,3,13 Stump con.old,13
65,3,35 Fallen brkn,35
65,3,36 Fallen uprtd.,36
65,3,42 Stump >10cm,42
65,3,44 Bryo.trunk,44
65,3,49 Ivy,49
65,3,62 Exp.min.soil,62
65,3,111 Red deer,111
65,4,16 Ash,16
65,4,22 Holly,22
65,4,31 Other hrwd.,31
65,4,49 Ivy,49
65,4,62 Exp.min.soil,62
65,4,79 Path <5m,79
65,4,94 Bramble clump,94
65,5,7 Cop. Stool,7
65,5,11 Stump hard.old,11
65,5,22 Holly,22
65,5,29 Sycamore,29
65,5,20 Wych elm,20
65,5,43 Bryo.base,43
65,5,49 Ivy,49
65,5,62 Exp.min.soil,62
65,5,75 Gld.5-12m,75
65,5,81 Track non prop,81
65,5,94 Bramble clump,94
65,5,95 Nettle clump,95
65,5,104 Herb veg.>1m,104
65,5,112 Other deer,112
65,5,116 Mole,116
65,6,7 Cop. Stool,7
65,6,29 Sycamore,29
65,6,20 Wych elm,20
65,6,31 Other hrwd.,31
65,6,35 Fallen brkn,35
65,6,38 Fall. bnh.>10cm,38
65,6,43 Bryo.base,43
65,6,49 Ivy,49
65,7,7 Cop. Stool,7
65,7,18 Beech,18
65,7,22 Holly,22
65,7,29 Sycamore,29
65,7,43 Bryo.base,43
65,7,49 Ivy,49
65,7,62 Exp.min.soil,62
65,7,94 Bramble clump,94
65,7,112 Other deer,112
65,8,7 Cop. Stool,7
65,8,16 Ash,16
65,8,22 Holly,22
65,8,29 Sycamore,29
65,8,20 Wych elm,20
65,8,31 Other hrwd.,31
65,8,38 Fall. bnh.>10cm,38
65,8,42 Stump >10cm,42
65,8,43 Bryo.base,43
65,8,46 Lichen trunk,46
65,8,49 Ivy,49
65,8,62 Exp.min.soil,62
65,8,79 Path <5m,79
65,8,81 Track non prop,81
65,9,7 Cop. Stool,7
65,9,11 Stump hard.old,11
65,9,16 Ash,16
65,9,29 Sycamore,29
65,9,20 Wych elm,20
65,9,31 Other hrwd.,31
65,9,38 Fall. bnh.>10cm,38
65,9,43 Bryo.base,43
65,9,49 Ivy,49
65,9,81 Track non prop,81
65,9,89 Rubbish dom.,89
65,9,94 Bramble clump,94
65,10,11 Stump hard.old,11
65,10,22 Holly,22
65,10,20 Wych elm,20
65,10,37 Leg.v.rotten,37
65,10,43 Bryo.base,43
65,10,49 Ivy,49
65,10,62 Exp.min.soil,62
65,10,76 Gld.>12m,76
65,10,94 Bramble clump,94
65,10,95 Nettle clump,95
65,11,7 Cop. Stool,7
65,11,20 Hawthorn,20
65,11,29 Sycamore,29
65,11,35 Fallen brkn,35
65,11,37 Leg.v.rotten,37
65,11,42 Stump >10cm,42
65,11,43 Bryo.base,43
65,11,49 Ivy,49
65,11,76 Gld.>12m,76
65,12,7 Cop. Stool,7
65,12,11 Stump hard.old,11
65,12,16 Ash,16
65,12,29 Sycamore,29
65,12,20 Wych elm,20
65,12,35 Fallen brkn,35
65,12,37 Leg.v.rotten,37
65,12,38 Fall. bnh.>10cm,38
65,12,42 Stump >10cm,42
65,12,43 Bryo.base,43
65,12,49 Ivy,49
65,12,62 Exp.min.soil,62
65,12,76 Gld.>12m,76
65,12,79 Path <5m,79
65,13,7 Cop. Stool,7
65,13,8 Singled cop.,8
65,13,22 Holly,22
65,13,35 Fallen brkn,35
65,13,37 Leg.v.rotten,37
65,13,38 Fall. bnh.>10cm,38
65,13,43 Bryo.base,43
65,13,49 Ivy,49
65,13,50 Macrofungi,50
65,13,62 Exp.min.soil,62
65,13,111 Red deer,111
65,13,114 Badger,114
65,13,120 Spent ctrdgs.,120
65,14,7 Cop. Stool,7
65,14,29 Sycamore,29
65,14,35 Fallen brkn,35
65,14,38 Fall. bnh.>10cm,38
65,14,43 Bryo.base,43
65,14,49 Ivy,49
65,15,7 Cop. Stool,7
65,15,11 Stump hard.old,11
65,15,22 Holly,22
65,15,20 Wych elm,20
65,15,37 Leg.v.rotten,37
65,15,38 Fall. bnh.>10cm,38
65,15,40 Rot hole,40
65,15,42 Stump >10cm,42
65,15,43 Bryo.base,43
65,15,44 Bryo.trunk,44
65,15,49 Ivy,49
65,15,111 Red deer,111
65,16,7 Cop. Stool,7
65,16,8 Singled cop.,8
65,16,22 Holly,22
65,16,31 Other hrwd.,31
65,16,43 Bryo.base,43
65,16,49 Ivy,49
65,16,94 Bramble clump,94
66,1,,11
66,1,,20
66,1,,35
66,1,,37
66,1,,38
66,1,,42
66,1,,43
66,1,,48
66,1,,49
66,1,,94
66,1,,100
66,1,,104
66,2,,11
66,2,,20
66,2,,37
66,2,,38
66,2,,42
66,2,,43
66,2,,45
66,2,,47
66,2,,76
66,2,,94
66,2,,108
66,3,,37
66,3,,40
66,3,,42
66,3,,43
66,3,,44
66,3,,45
66,3,,46
66,3,,47
66,3,,62
66,3,,76
66,3,,86
66,3,,100
66,3,,108
66,4,,11
66,4,,22
66,4,,37
66,4,,38
66,4,,39
66,4,,41
66,4,,42
66,4,,43
66,4,,44
66,4,,45
66,4,,47
66,4,,49
66,4,,62
66,4,,66
66,4,,76
66,4,,94
66,4,,100
66,4,,105
66,4,,108
66,5,,20
66,5,,22
66,5,,37
66,5,,38
66,5,,40
66,5,,43
66,5,,44
66,5,,45
66,5,,47
66,5,,48
66,5,,49
66,5,,50
66,5,,62
66,5,,106
66,5,,107
66,5,,108
66,6,,11
66,6,,20
66,6,,21
66,6,,22
66,6,,29
66,6,,35
66,6,,36
66,6,,37
66,6,,38
66,6,,41
66,6,,42
66,6,,43
66,6,,44
66,6,,45
66,6,,48
66,6,,49
66,6,,59
66,6,,66
66,6,,101
66,6,,103
66,6,,108
66,7,,11
66,7,,16
66,7,,29
66,7,,35
66,7,,36
66,7,,37
66,7,,42
66,7,,43
66,7,,44
66,7,,45
66,7,,42
66,7,,43
66,7,,44
66,7,,45
66,7,,47
66,7,,48
66,7,,51
66,7,,67
66,7,,100
66,7,,101
66,7,,104
66,7,,106
66,7,,114
66,7,,117
66,8,,11
66,8,,20
66,8,,37
66,8,,41
66,8,,42
66,8,,43
66,8,,44
66,8,,45
66,8,,47
66,8,,51
66,8,,52
66,8,,59
66,8,,62
66,8,,76
66,8,,102
66,8,,105
66,8,,108
66,9,,7
66,9,,11
66,9,,43
66,9,,44
66,9,,45
66,9,,46
66,9,,47
66,9,,49
66,9,,67
66,9,,70
66,9,,76
66,9,,95
66,9,,102
66,9,,104
66,9,,107
66,9,,108
66,10,,76
66,10,,102
66,10,,108
66,11,,11
66,11,,40
66,11,,41
66,11,,42
66,11,,43
66,11,,44
66,11,,45
66,11,,46
66,11,,48
66,11,,70
66,11,,76
66,11,,107
66,11,,108
66,12,,11
66,12,,20
66,12,,35
66,12,,37
66,12,,38
66,12,,40
66,12,,41
66,12,,43
66,12,,44
66,12,,45
66,12,,47
66,12,,48
66,12,,49
66,12,,50
66,12,,66
66,12,,76
66,12,,107
66,12,,108
66,13,,11
66,13,,16
66,13,,29
66,13,,31
66,13,,94
66,13,,95
66,14,,7
66,14,,11
66,14,,25
66,14,,31
66,14,,35
66,14,,37
66,14,,76
66,14,,94
66,15,,7
66,15,,11
66,15,,16
66,15,,20
66,15,,31
66,15,,37
66,15,,43
66,15,,44
66,15,,45
66,15,,47
66,15,,48
66,15,,49
66,15,,70
66,15,,75
66,15,,94
66,15,,95
66,15,,103
66,16,,7
66,16,,16
66,16,,20
66,16,,21
66,16,,29
66,16,,31
66,16,,35
66,16,,37
66,16,,38
66,16,,40
66,16,,41
66,16,,42
66,16,,43
66,16,,44
66,16,,45
66,16,,48
66,16,,49
66,16,,62
66,16,,94
66,16,,106
66,16,,116
67,1,11 Stump hard.old,11
67,1,38 Fall. bnh.>10cm,38
67,1,42 Stump >10cm,42
67,1,43 Bryo.base,43
67,1,44 Bryo.trunk,44
67,1,46 Lichen trunk,46
67,1,93 Rhodo.thkt.,93
67,2,7 Cop. Stool,7
67,2,11 Stump hard.old,11
67,2,37 Leg.v.rotten,37
67,2,38 Fall. bnh.>10cm,38
67,2,41 Stump<10cm,41
67,2,42 Stump >10cm,42
67,2,43 Bryo.base,43
67,2,44 Bryo.trunk,44
67,2,45 Bryo.branch,45
67,2,46 Lichen trunk,46
67,2,47 Lichen branch,47
67,2,93 Rhodo.thkt.,93
67,3,7 Cop. Stool,7
67,3,11 Stump hard.old,11
67,3,37 Leg.v.rotten,37
67,3,38 Fall. bnh.>10cm,38
67,3,43 Bryo.base,43
67,3,44 Bryo.trunk,44
67,3,45 Bryo.branch,45
67,3,46 Lichen trunk,46
67,3,47 Lichen branch,47
67,3,72 Dtch/drain wet,72
67,3,93 Rhodo.thkt.,93
67,4,16 Ash,16
67,4,25 Oak,25
67,4,37 Leg.v.rotten,37
67,4,38 Fall. bnh.>10cm,38
67,4,43 Bryo.base,43
67,4,44 Bryo.trunk,44
67,4,45 Bryo.branch,45
67,4,46 Lichen trunk,46
67,4,47 Lichen branch,47
67,4,90 Rubbish other,90
67,4,94 Bramble clump,94
67,4,113 Rabbit,113
67,4,117 Squirrel,117
67,5,13 Stump con.old,13
67,5,18 Beech,18
67,5,35 Fallen brkn,35
67,5,37 Leg.v.rotten,37
67,5,38 Fall. bnh.>10cm,38
67,5,41 Stump<10cm,41
67,5,42 Stump >10cm,42
67,5,43 Bryo.base,43
67,5,66 Strm/riv.slow,66
67,6,11 Stump hard.old,11
67,6,18 Beech,18
67,6,19 Birch,19
67,6,25 Oak,25
67,6,26 Rowan,26
67,6,27 Rhododendron,27
67,6,35 Fallen brkn,35
67,6,37 Leg.v.rotten,37
67,6,38 Fall. bnh.>10cm,38
67,6,43 Bryo.base,43
67,6,46 Lichen trunk,46
67,6,79 Path <5m,79
67,6,102 Grass bank,102
67,6,103 Leaf drift,103
67,7,11 Stump hard.old,11
67,7,18 Beech,18
67,7,22 Holly,22
67,7,35 Fallen brkn,35
67,7,37 Leg.v.rotten,37
67,7,38 Fall. bnh.>10cm,38
67,7,40 Rot hole,40
67,7,41 Stump<10cm,41
67,7,42 Stump >10cm,42
67,7,43 Bryo.base,43
67,7,46 Lichen trunk,46
67,7,47 Lichen branch,47
67,7,52 Boulders >50cm,52
67,7,58 Bryo.covd.rock,58
67,7,62 Exp.min.soil,62
67,7,79 Path <5m,79
67,7,104 Herb veg.>1m,104
67,8,7 Cop. Stool,7
67,8,11 Stump hard.old,11
67,8,21 Hazel,21
67,8,26 Rowan,26
67,8,37 Leg.v.rotten,37
67,8,38 Fall. bnh.>10cm,38
67,8,42 Stump >10cm,42
67,8,43 Bryo.base,43
67,8,44 Bryo.trunk,44
67,8,45 Bryo.branch,45
67,8,46 Lichen trunk,46
67,8,47 Lichen branch,47
67,8,52 Rocks 5-50cm,52
67,8,58 Bryo.covd.rock,58
67,8,62 Exp.min.soil,62
67,8,79 Path <5m,79
67,8,99 Bracken dense,99
67,8,102 Grass bank,102
67,8,112 Other deer,112
67,8,120 Spent ctrdgs.,120
67,9,7 Cop. Stool,7
67,9,16 Ash,16
67,9,21 Hazel,21
67,9,43 Bryo.base,43
67,9,44 Bryo.trunk,44
67,9,45 Bryo.branch,45
67,9,46 Lichen trunk,46
67,9,47 Lichen branch,47
67,9,58 Bryo.covd.rock,58
67,9,62 Exp.min.soil,62
67,9,79 Path <5m,79
67,9,99 Bracken dense,99
67,9,101 Ferm bank,101
67,9,103 Leaf drift,103
67,9,105 Macfungi.soil,105
67,9,112 Other deer,112
67,9,114 Badger,114
67,10,7 Cop. Stool,7
67,10,21 Hazel,21
67,10,35 Fallen brkn,35
67,10,38 Fall. bnh.>10cm,38
67,10,39 Hollow tree,39
67,10,43 Bryo.base,43
67,10,44 Bryo.trunk,44
67,10,46 Lichen trunk,46
67,10,47 Lichen branch,47
67,10,62 Exp.min.soil,62
67,11,11 Stump hard.old,11
67,11,37 Leg.v.rotten,37
67,11,41 Stump<10cm,41
67,11,76 Gld.>12m,76
67,11,80 Ride >5m,80
67,11,94 Bramble clump,94
67,11,99 Bracken dense,99
67,11,112 Other deer,112
67,11,113 Rabbit,113
67,12,11 Stump hard.old,11
67,12,38 Fall. bnh.>10cm,38
67,12,42 Stump >10cm,42
67,12,76 Gld.>12m,76
67,12,80 Ride >5m,80
67,12,99 Bracken dense,99
67,12,112 Other deer,112
67,12,113 Rabbit,113
67,13,11 Stump hard.old,11
67,13,19 Birch,19
67,13,41 Stump<10cm,41
67,13,43 Bryo.base,43
67,13,44 Bryo.trunk,44
67,13,45 Bryo.branch,45
67,13,46 Lichen trunk,46
67,13,47 Lichen branch,47
67,13,76 Gld.>12m,76
67,13,99 Bracken dense,99
67,13,113 Rabbit,113
67,14,19 Birch,19
67,14,37 Leg.v.rotten,37
67,14,43 Bryo.base,43
67,14,44 Bryo.trunk,44
67,14,45 Bryo.branch,45
67,14,46 Lichen trunk,46
67,14,47 Lichen branch,47
67,14,52 Rocks 5-50cm,52
67,14,58 Bryo.covd.rock,58
67,14,76 Gld.>12m,76
67,14,99 Bracken dense,99
67,15,26 Rowan,26
67,15,37 Leg.v.rotten,37
67,15,38 Fall. bnh.>10cm,38
67,15,43 Bryo.base,43
67,15,44 Bryo.trunk,44
67,15,45 Bryo.branch,45
67,15,46 Lichen trunk,46
67,15,47 Lichen branch,47
67,15,52 Rocks 5-50cm,52
67,15,56 Cliff >5m,56
67,15,57 Rock ledges,57
67,15,58 Bryo.covd.rock,58
67,15,59 Gully,59
67,15,62 Exp.min.soil,62
67,15,76 Gld.>12m,76
67,15,99 Bracken dense,99
67,15,112 Other deer,112
67,15,113 Rabbit,113
67,16,7 Cop. Stool,7
67,16,11 Stump hard.old,11
67,16,19 Birch,19
67,16,26 Rowan,26
67,16,37 Leg.v.rotten,37
67,16,38 Fall. bnh.>10cm,38
67,16,42 Stump >10cm,42
67,16,43 Bryo.base,43
67,16,44 Bryo.trunk,44
67,16,45 Bryo.branch,45
67,16,46 Lichen trunk,46
67,16,47 Lichen branch,47
67,16,52 Rocks 5-50cm,52
67,16,58 Bryo.covd.rock,58
67,16,99 Bracken dense,99
68,1,15 Alder,15
68,1,16 Ash,16
68,1,20 Hawthorn,20
68,1,35 Fallen brkn,35
68,1,36 Fallen uprtd.,36
68,1,37 Leg.v.rotten,37
68,1,38 Fall. bnh.>10cm,38
68,1,39 Hollow tree,39
68,1,42 Stump >10cm,42
68,1,43 Bryo.base,43
68,1,44 Bryo.trunk,44
68,1,45 Bryo.branch,45
68,1,47 Lichen branch,47
68,1,90 Rubbish other,90
68,1,105 Macfungi.soil,105
68,1,112 Other deer,112
68,1,116 Mole,116
68,2,15 Alder,15
68,2,16 Ash,16
68,2,19 Birch,19
68,2,35 Fallen brkn,35
68,2,37 Leg.v.rotten,37
68,2,38 Fall. bnh.>10cm,38
68,2,43 Bryo.base,43
68,2,44 Bryo.trunk,44
68,2,45 Bryo.branch,45
68,2,46 Lichen trunk,46
68,2,47 Lichen branch,47
68,2,105 Macfungi.soil,105
68,2,116 Mole,116
68,2,120 Spent ctrdgs.,120
68,3,35 Fallen brkn,35
68,3,36 Fallen uprtd.,36
68,3,37 Leg.v.rotten,37
68,3,38 Fall. bnh.>10cm,38
68,3,41 Stump<10cm,41
68,3,43 Bryo.base,43
68,3,44 Bryo.trunk,44
68,3,45 Bryo.branch,45
68,3,47 Lichen branch,47
68,3,79 Path <5m,79
68,3,106 Macfungi.wood,106
68,3,112 Other deer,112
68,3,116 Mole,116
68,4,16 Ash,16
68,4,35 Fallen brkn,35
68,4,36 Fallen uprtd.,36
68,4,37 Leg.v.rotten,37
68,4,38 Fall. bnh.>10cm,38
68,4,43 Bryo.base,43
68,4,44 Bryo.trunk,44
68,4,45 Bryo.branch,45
68,4,46 Lichen trunk,46
68,4,47 Lichen branch,47
68,4,70 Marsh/bog,70
68,4,90 Rubbish other,90
68,4,105 Macfungi.soil,105
68,4,113 Rabbit,113
68,5,12 Stump con.new,12
68,5,16 Ash,16
68,5,35 Fallen brkn,35
68,5,36 Fallen uprtd.,36
68,5,37 Leg.v.rotten,37
68,5,38 Fall. bnh.>10cm,38
68,5,43 Bryo.base,43
68,5,44 Bryo.trunk,44
68,5,45 Bryo.branch,45
68,5,46 Lichen trunk,46
68,5,47 Lichen branch,47
68,5,105 Macfungi.soil,105
68,5,116 Mole,116
68,6,16 Ash,16
68,6,35 Fallen brkn,35
68,6,36 Fallen uprtd.,36
68,6,37 Leg.v.rotten,37
68,6,38 Fall. bnh.>10cm,38
68,6,42 Stump >10cm,42
68,6,43 Bryo.base,43
68,6,44 Bryo.trunk,44
68,6,45 Bryo.branch,45
68,6,46 Lichen trunk,46
68,6,47 Lichen branch,47
68,6,62 Exp.min.soil,62
68,6,105 Macfungi.soil,105
68,6,116 Mole,116
68,7,16 Ash,16
68,7,20 Hawthorn,20
68,7,36 Fallen uprtd.,36
68,7,37 Leg.v.rotten,37
68,7,38 Fall. bnh.>10cm,38
68,7,42 Stump >10cm,42
68,7,43 Bryo.base,43
68,7,44 Bryo.trunk,44
68,7,45 Bryo.branch,45
68,7,46 Lichen trunk,46
68,7,47 Lichen branch,47
68,7,90 Rubbish other,90
68,7,105 Macfungi.soil,105
68,7,112 Other deer,112
68,8,35 Fallen brkn,35
68,8,37 Leg.v.rotten,37
68,8,38 Fall. bnh.>10cm,38
68,8,42 Stump >10cm,42
68,8,43 Bryo.base,43
68,8,45 Bryo.branch,45
68,8,46 Lichen trunk,46
68,8,47 Lichen branch,47
68,8,49 Ivy,49
68,8,105 Macfungi.soil,105
68,8,106 Macfungi.wood,106
68,8,112 Other deer,112
68,8,116 Mole,116
68,9,11 Stump hard.old,11
68,9,16 Ash,16
68,9,29 Sycamore,29
68,9,37 Leg.v.rotten,37
68,9,38 Fall. bnh.>10cm,38
68,9,42 Stump >10cm,42
68,9,43 Bryo.base,43
68,9,44 Bryo.trunk,44
68,9,45 Bryo.branch,45
68,9,46 Lichen trunk,46
68,9,47 Lichen branch,47
68,9,90 Rubbish other,90
68,9,105 Macfungi.soil,105
68,9,107 Sheep,107
68,10,11 Stump hard.old,11
68,10,16 Ash,16
68,10,35 Fallen brkn,35
68,10,37 Leg.v.rotten,37
68,10,38 Fall. bnh.>10cm,38
68,10,42 Stump >10cm,42
68,10,43 Bryo.base,43
68,10,44 Bryo.trunk,44
68,10,45 Bryo.branch,45
68,10,46 Lichen trunk,46
68,10,105 Macfungi.soil,105
68,11,11 Stump hard.old,11
68,11,13 Stump con.old,13
68,11,16 Ash,16
68,11,35 Fallen brkn,35
68,11,37 Leg.v.rotten,37
68,11,38 Fall. bnh.>10cm,38
68,11,41 Stump<10cm,41
68,11,42 Stump >10cm,42
68,11,43 Bryo.base,43
68,11,44 Bryo.trunk,44
68,11,45 Bryo.branch,45
68,11,46 Lichen trunk,46
68,11,47 Lichen branch,47
68,11,50 Macrofungi,50
68,11,76 Gld.>12m,76
68,11,79 Path <5m,79
68,11,105 Macfungi.soil,105
68,11,107 Sheep,107
68,11,116 Mole,116
68,12,15 Alder,15
68,12,16 Ash,16
68,12,19 Birch,19
68,12,35 Fallen brkn,35
68,12,36 Fallen uprtd.,36
68,12,37 Leg.v.rotten,37
68,12,38 Fall. bnh.>10cm,38
68,12,41 Stump<10cm,41
68,12,43 Bryo.base,43
68,12,44 Bryo.trunk,44
68,12,45 Bryo.branch,45
68,12,46 Lichen trunk,46
68,12,47 Lichen branch,47
68,12,105 Macfungi.soil,105
68,12,106 Macfungi.wood,106
68,12,107 Sheep,107
68,12,116 Mole,116
68,13,15 Alder,15
68,13,35 Fallen brkn,35
68,13,36 Fallen uprtd.,36
68,13,37 Leg.v.rotten,37
68,13,38 Fall. bnh.>10cm,38
68,13,42 Stump >10cm,42
68,13,43 Bryo.base,43
68,13,44 Bryo.trunk,44
68,13,46 Lichen trunk,46
68,13,47 Lichen branch,47
68,13,105 Macfungi.soil,105
68,13,106 Macfungi.wood,106
68,13,112 Other deer,112
68,13,116 Mole,116
68,14,20 Hawthorn,20
68,14,29 Sycamore,29
68,14,35 Fallen brkn,35
68,14,37 Leg.v.rotten,37
68,14,38 Fall. bnh.>10cm,38
68,14,42 Stump >10cm,42
68,14,43 Bryo.base,43
68,14,44 Bryo.trunk,44
68,14,45 Bryo.branch,45
68,14,46 Lichen trunk,46
68,14,47 Lichen branch,47
68,14,62 Exp.min.soil,62
68,14,75 Gld.5-12m,75
68,14,105 Macfungi.soil,105
68,14,107 Sheep,107
68,14,116 Mole,116
68,15,19 Birch,19
68,15,20 Hawthorn,20
68,15,35 Fallen brkn,35
68,15,37 Leg.v.rotten,37
68,15,38 Fall. bnh.>10cm,38
68,15,42 Stump >10cm,42
68,15,43 Bryo.base,43
68,15,44 Bryo.trunk,44
68,15,45 Bryo.branch,45
68,15,46 Lichen trunk,46
68,15,47 Lichen branch,47
68,15,50 Macrofungi,50
68,15,62 Exp.min.soil,62
68,15,107 Sheep,107
68,16,11 Stump hard.old,11
68,16,15 Alder,15
68,16,16 Ash,16
68,16,18 Beech,18
68,16,20 Hawthorn,20
68,16,35 Fallen brkn,35
68,16,36 Fallen uprtd.,36
68,16,37 Leg.v.rotten,37
68,16,38 Fall. bnh.>10cm,38
68,16,58 Bryo.covd.rock,58
68,16,90 Rubbish other,90
68,16,107 Sheep,107
68,16,112 Other deer,112
69,1,35 Fallen brkn,35
69,1,37 Leg.v.rotten,37
69,1,38 Fall. bnh.>10cm,38
69,1,43 Bryo.base,43
69,1,52 Rocks 5-50cm,52
69,1,52 Boulders >50cm,52
69,1,55 Rock outcp.>5m,55
69,1,58 Bryo.covd.rock,58
69,1,62 Exp.min.soil,62
69,1,112 Other deer,112
69,1,114 Badger,114
69,2,7 Cop. Stool,7
69,2,21 Hazel,21
69,2,37 Leg.v.rotten,37
69,2,38 Fall. bnh.>10cm,38
69,2,43 Bryo.base,43
69,3,25 Oak,25
69,3,35 Fallen brkn,35
69,3,37 Leg.v.rotten,37
69,3,38 Fall. bnh.>10cm,38
69,3,43 Bryo.base,43
69,3,52 Rocks 5-50cm,52
69,3,52 Boulders >50cm,52
69,3,58 Bryo.covd.rock,58
69,3,62 Exp.min.soil,62
69,3,79 Path <5m,79
69,3,105 Macfungi.soil,105
69,3,112 Other deer,112
69,4,16 Ash,16
69,4,20 Hawthorn,20
69,4,22 Holly,22
69,4,38 Fall. bnh.>10cm,38
69,4,43 Bryo.base,43
69,4,112 Other deer,112
69,4,116 Mole,116
69,5,16 Ash,16
69,5,37 Leg.v.rotten,37
69,5,43 Bryo.base,43
69,5,112 Other deer,112
69,5,116 Mole,116
69,6,49 Ivy,49
69,6,83 Wall dry,83
69,6,94 Bramble clump,94
69,6,112 Other deer,112
69,7,16 Ash,16
69,7,22 Holly,22
69,7,38 Fall. bnh.>10cm,38
69,7,43 Bryo.base,43
69,7,58 Bryo.covd.rock,58
69,7,62 Exp.min.soil,62
69,7,101 Ferm bank,101
69,8,11 Stump hard.old,11
69,8,16 Ash,16
69,8,18 Beech,18
69,8,20 Hawthorn,20
69,8,22 Holly,22
69,8,25 Oak,25
69,8,29 Sycamore,29
69,8,38 Fall. bnh.>10cm,38
69,8,40 Rot hole,40
69,8,43 Bryo.base,43
69,8,52 Boulders >50cm,52
69,8,58 Bryo.covd.rock,58
69,8,62 Exp.min.soil,62
69,8,79 Path <5m,79
69,8,87 Soil excav.,87
69,8,89 Rubbish dom.,89
69,8,112 Other deer,112
69,9,7 Cop. Stool,7
69,9,16 Ash,16
69,9,35 Fallen brkn,35
69,9,38 Fall. bnh.>10cm,38
69,9,42 Stump >10cm,42
69,9,43 Bryo.base,43
69,9,44 Bryo.trunk,44
69,9,58 Bryo.covd.rock,58
69,9,112 Other deer,112
69,10,16 Ash,16
69,10,22 Holly,22
69,10,43 Bryo.base,43
69,10,52 Rocks 5-50cm,52
69,10,52 Boulders >50cm,52
69,10,58 Bryo.covd.rock,58
69,10,112 Other deer,112
69,11,16 Ash,16
69,11,38 Fall. bnh.>10cm,38
69,11,52 Rocks 5-50cm,52
69,11,58 Bryo.covd.rock,58
69,11,62 Exp.min.soil,62
69,11,106 Macfungi.wood,106
69,11,112 Other deer,112
69,12,52 Rocks 5-50cm,52
69,12,58 Bryo.covd.rock,58
69,12,101 Ferm bank,101
69,12,105 Macfungi.soil,105
69,12,106 Macfungi.wood,106
69,12,112 Other deer,112
